platform,store_id,store_name,store_url,store_rating,store_delivery_fee,store_delivery_time_min,store_delivery_time_max,store_promo,category,item_name,item_price,description,popular_badge,extracted_at
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Opens the schedule picker,,,False,2026-05-04T11:12:15.520183+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,Unknown,See more,,,False,2026-05-04T11:12:15.520184+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Specials,,,False,2026-05-04T11:12:15.520185+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Bread And Sandwiches,,,False,2026-05-04T11:12:15.520187+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Soup Noodles,,,False,2026-05-04T11:12:15.520188+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Stir-Fried / Dry Noodles,,,False,2026-05-04T11:12:15.520189+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Rice/ Fried Rice,,,False,2026-05-04T11:12:15.520191+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Special Sets (Additional Charge For A Drink) / 特别推介套餐 +$3 配港式饮品 (以上套餐奉送柚子沙律(小份)),$3,,False,2026-05-04T11:12:15.520192+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Soups / 湯類,,,False,2026-05-04T11:12:15.520194+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,"Baked Rice On Spaghetti/ Macaroni (Two Sauces Comes With Additional Charge) / 港式焗飯 ( 可改意粉或通粉)(改醬,改雙汁 )",,,False,2026-05-04T11:12:15.520195+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Vegetarian,,,False,2026-05-04T11:12:15.520196+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,The Grand Kitchen Special Snacks,,,False,2026-05-04T11:12:15.520197+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Desserts,,,False,2026-05-04T11:12:15.520199+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Drinks,,,False,2026-05-04T11:12:15.520200+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,HK Style Creative Beverages,,,False,2026-05-04T11:12:15.520201+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,DashPass Info,,,False,2026-05-04T11:12:15.520203+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Add item to cart,,,False,2026-05-04T11:12:15.520204+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,Unknown,Close,,,False,2026-05-04T11:12:15.520205+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Previous button of carousel,,,False,2026-05-04T11:12:15.520207+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,The Grand Kitchen is currently closed,Next button of carousel,,,False,2026-05-04T11:12:15.520208+00:00
doordash,23863462,The Grand Kitchen,https://www.doordash.com/store/23863462,,0,,,,Unknown,Click to add this store to your saved list,,,False,2026-05-04T11:12:15.520209+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Build Your Own Supercharge Bowl(GF),A$22.50,"Pick your base up to 2, choose up to 4 sides, pick a protein then choose your sauce.",False,2026-05-04T11:12:25.441396+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Chicken Burrito Bowl(GF),A$20.50,"Gluten free. Ancient grains, house slaw, avocado, black beans, jalapeÃ±o, salsas topped with tomato, chilli, & coriander dressing.",False,2026-05-04T11:12:25.441417+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Crispy Chipotle Tofu(GF)(V),A$19.50,"Gluten free, vegan. Brown rice, house slaw, beetroot, kale, green peas, smashed avocado topped with miso dressing.",False,2026-05-04T11:12:25.441419+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Halloumi Bowl(GF),A$21.50,"Gluten free. Zoodles, brown rice, mesclun salad, salsas, hummus, olive,& beetroot topped with balsamic dressing.",False,2026-05-04T11:12:25.441421+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Wholesome Bowl(GF),A$20.50,"Smoked salmon, ancient grains, kale, roasted sweet potato, avocado, black beans, pickles, dill and vegan mayo.",False,2026-05-04T11:12:25.441422+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Green Smoothie,A$13.00,"Blended kale, banana, honey, spirulina, and coconut water.",False,2026-05-04T11:12:25.441424+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Falafel Harvest Bowl(GF)(V),A$20.50,"Gluten free, vegan. Ancient grains, hummus, roasted cauliflower, carrot pickle,Israeli salad, mesclun salad, tahini lemon dressing.",False,2026-05-04T11:12:25.441428+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Zen Bowl(GF)(V),A$19.50,"Gluten free, vegan. Zoodles, brown rice, roasted sweet-potato, smashed avocado, green peas, sauerkraut, house slaw, & with spicy peanut satay  sauce.",False,2026-05-04T11:12:25.441429+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Kombucha,A$6.50,Raspberry or ginger.,False,2026-05-04T11:12:25.441431+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Sparkling Water,A$4.00,"Available in small, medium or large.",False,2026-05-04T11:12:25.441432+00:00
doordash,24682193,proud sprout,https://www.doordash.com/store/24682193,4.7,0,,,,,Immune Busters,A$3.50,Immune lemon and lime.,False,2026-05-04T11:12:25.441434+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Salmon Benedict,A$27.00,"Smoked salmon, two poached eggs, hollandaise sauce, cream cheese, lemon wedge on sourdough bread.",False,2026-05-04T11:12:35.860822+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Croque Monsieur,A$20.00,"Ham, tasty cheese, bechamel sauce, sourdough bread. Make it croque madame (with fried egg) for an additional charge.",False,2026-05-04T11:12:35.860838+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Julia's,A$19.00,"Handmade salted caramel sauce, lotus biscuit crumbs, banana, and whipped cream.",False,2026-05-04T11:12:35.860841+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Mixed Mini Tarts,A$20.00,"Assorted mini tarts featuring flavors like lemon meringue, chocolate ganache, and berry compote, each in a delicate pastry shell.",False,2026-05-04T11:12:35.860843+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Campagnarde,A$24.00,"Bacon, fried egg, shredded cheese, and tomato.",False,2026-05-04T11:12:35.860844+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,New York Cheesecake,A$11.00,"Creamy New York-style cheesecake with a buttery graham cracker crust, topped with a dollop of whipped cream, garnished with a drizzle of caramel and a sprinkle of powdered sugar.",False,2026-05-04T11:12:35.860845+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Smashed Avocado,A$26.00,"Avocado, poached egg, feta cheese, black sesame, lemon wedge, pumpkin & sunflower seeds, on sourdough bread.",False,2026-05-04T11:12:35.860847+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Fruit,A$17.00,Mixed berries and coulis.,False,2026-05-04T11:12:35.860848+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Lemon Tart,A$11.00,"Smooth lemon custard in a crisp pastry shell, garnished with a delicate edible flower and a drizzle of caramel sauce.",False,2026-05-04T11:12:35.860849+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Nutella & Strawberry,A$17.00,"Nutella, strawberries, and whipped cream.",False,2026-05-04T11:12:35.860851+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Prosciutto Toast,A$26.00,"Whipped ricotta cheese, prosciutto, peach, walnuts, honey on sourdough bread.",False,2026-05-04T11:12:35.860852+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Chicken Poulet,A$23.00,"Chicken, fried egg, tomato, shredded cheese.",False,2026-05-04T11:12:35.860853+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Kinder Bueno,A$17.00,"Nutella, Kinder Bueno, and whipped cream.",False,2026-05-04T11:12:35.860854+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Almond,A$15.00,Syrup and almonds.,False,2026-05-04T11:12:35.860856+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,French Big Breakfast,A$28.00,"Fried egg, ham, cheese, tomato, bacon and avocado on our traditional crepe.",False,2026-05-04T11:12:35.860857+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Biru,A$16.00,"Virginia ham, tasty cheese, gherkins, butter.",False,2026-05-04T11:12:35.860858+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Chateau,A$27.00,"Strawberry, banana, Nutella, almond flakes, whipped cream, and vanilla ice cream.",False,2026-05-04T11:12:35.860861+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Figs and Cheese,A$25.00,"Figs, camembert cheese, prosciutto, tasty cheese, and honey.",False,2026-05-04T11:12:35.860862+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Smoked Salmon Salad,A$29.00,"Mixed leaves, smoked salmon, avocado, tomato, walnuts, pumpkin & sunflower seeds, lemon wedge, dressed with homemade vinaigrette.",False,2026-05-04T11:12:35.860863+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Berry's Toast,A$24.00,"Mix of berries, whipped ricotta cheese, coulis, honey on sourdough bread.",False,2026-05-04T11:12:35.860864+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Ocean,A$25.00,"Smoked salmon, avo, and cream cheese.",False,2026-05-04T11:12:35.860865+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Prosciutto & Figues,A$27.00,"Mixed leaves, prosciutto, figues, tomato, walnuts, strawberry, pumpkin, & sunflower seeds dressed with homemade vinaigrette and honey.",False,2026-05-04T11:12:35.860866+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Adrien,A$17.00,"Chicken, mixed leaves, tomato, cheese, and mayonnaise.",False,2026-05-04T11:12:35.860867+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Vegetarian,A$23.00,"Grilled eggplant, mixed leaves, tomato, shredded cheese.",False,2026-05-04T11:12:35.860869+00:00
doordash,24687192,LE PETIT CHATEAU,https://www.doordash.com/store/24687192,,0,,,,,Granola,A$23.00,"Greek yoghurt, mixed berries, banana, roasted muesli, shredded coconut, sesame seeds, honey, and coulis.",False,2026-05-04T11:12:35.860870+00:00
doordash,733182,8 Miles Cafe,https://www.doordash.com/store/733182,,0,,,,,Egg Sandwich (V),A$8.50,"Boiled egg, cucumber, red onion, carrot, lettuce, mayo. Vegetarian.",False,2026-05-04T11:13:08.112800+00:00
doordash,733182,8 Miles Cafe,https://www.doordash.com/store/733182,,0,,,,,Tuna Sandwich,A$8.50,"Tuna, tomato, cucumber, red onion, lettuce, mayo.",False,2026-05-04T11:13:08.112820+00:00
doordash,733182,8 Miles Cafe,https://www.doordash.com/store/733182,,0,,,,,Avocado Wanted,A$10.50,"Avocado toast topped with cheese, grilled tomatoes and mushrooms.",False,2026-05-04T11:13:08.112823+00:00
doordash,733182,8 Miles Cafe,https://www.doordash.com/store/733182,,0,,,,,Ham Sandwich,A$8.50,"Sliced ham, tasty cheese, tomato, lettuce, mayo.",False,2026-05-04T11:13:08.112825+00:00
doordash,733182,8 Miles Cafe,https://www.doordash.com/store/733182,,0,,,,,Veggie Delight (V),A$9.00,"Hummus, tasty cheese, tomato, cucumber, carrot, beetroot, lettuce. Vegetarian.",False,2026-05-04T11:13:08.112826+00:00
doordash,733182,8 Miles Cafe,https://www.doordash.com/store/733182,,0,,,,,Roasted Chicken Sandwich,A$9.50,"Roasted chicken, tomato, cucumber, carrot, lettuce, mayo.",False,2026-05-04T11:13:08.112828+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,Open Menu,,,False,2026-05-04T11:13:21.236262+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,Notification Bell,,,False,2026-05-04T11:13:21.236278+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,"0 items, open Order Cart",,,False,2026-05-04T11:13:21.236281+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,Save,,,False,2026-05-04T11:13:21.236282+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Opens the schedule picker,,,False,2026-05-04T11:13:21.236283+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,See more,,,False,2026-05-04T11:13:21.236285+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Menus,,,False,2026-05-04T11:13:21.236287+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Breakfast,,,False,2026-05-04T11:13:21.236288+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Hot Beverages,,,False,2026-05-04T11:13:21.236290+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Cold Beverages,,,False,2026-05-04T11:13:21.236295+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,DashPass Info,,,False,2026-05-04T11:13:21.236297+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Add item to cart,,,False,2026-05-04T11:13:21.236298+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,Close,,,False,2026-05-04T11:13:21.236299+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Previous button of carousel,,,False,2026-05-04T11:13:21.236305+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Hues Cafe is temporarily closed,Next button of carousel,,,False,2026-05-04T11:13:21.236307+00:00
doordash,1043500,Hues Cafe,https://www.doordash.com/store/1043500,,0,,,,Unknown,Click to add this store to your saved list,,,False,2026-05-04T11:13:21.236308+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Special Fried Rice,A$16.80,Comes with choice of preparation.,False,2026-05-04T11:13:31.037858+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Pan Fried Wagyu Beef Dumpling (6pcs),A$11.80,We will provide 1 dumplings sauce.,False,2026-05-04T11:13:31.037878+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Singapore Fried Noodle,A$16.80,Comes with choice of preparation.,False,2026-05-04T11:13:31.037879+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Char Kway Teow,A$16.80,Flat rice noodle. Mild spicy. Comes with choice of preparation.,False,2026-05-04T11:13:31.037881+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Steamed Bbq Pork Bun (2pcs),A$9.00,Two pieces.,False,2026-05-04T11:13:31.037882+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Honey Chicken,A$24.80,èç³é¸¡,False,2026-05-04T11:13:31.037885+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Sichuan Style Fried Chicken,A$26.80,Boneless.,False,2026-05-04T11:13:31.037886+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Sichuan Style Cooked Pork Slices,A$24.80,åå·åéè,False,2026-05-04T11:13:31.037888+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Salt And Pepper Calamari,A$25.80,,False,2026-05-04T11:13:31.037889+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Peking Style Shredded Pork With Steamed Buns,A$26.80,,False,2026-05-04T11:13:31.037890+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Mapo Tofu With Chili,A$19.80,Comes with choice of preparation.,False,2026-05-04T11:13:31.037892+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Stir Fried Beans And Minced Pork With Rice,A$18.80,,False,2026-05-04T11:13:31.037893+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Stir Fried Vegetables,A$19.80,,False,2026-05-04T11:13:31.037895+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Chicken Ribs With Rice,A$18.80,,False,2026-05-04T11:13:31.037896+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Sichuan Style Beef Brisket With Rice,A$18.80,Mild spicy.,False,2026-05-04T11:13:31.037897+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Kung Pao Chicken With Rice,A$18.80,Contains peanut.,False,2026-05-04T11:13:31.037899+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Mount Franklin Lightly Sparkling Water,A$3.50,,False,2026-05-04T11:13:31.037899+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Stir Fried Beans With Minced Pork,A$19.80,,False,2026-05-04T11:13:31.037901+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Sweet Corn With Salted Egg Yolk,A$19.80,,False,2026-05-04T11:13:31.037902+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Chicken Ribs,A$24.80,,False,2026-05-04T11:13:31.037903+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Salt And Pepper Fish Fillet,A$25.80,,False,2026-05-04T11:13:31.037904+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Stewed Seafood And Tofu Claypot,A$26.80,,False,2026-05-04T11:13:31.037906+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Seafood With Xo Sauce On Sizzling Plate,A$26.80,Mild spicy xo.,False,2026-05-04T11:13:31.037907+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Honey Chicken With Rice,A$18.80,,False,2026-05-04T11:13:31.037908+00:00
doordash,1204025,Little White Duck,https://www.doordash.com/store/1204025,4.5,0,,,$5 off,,Kung Pao Chicken,A$24.80,Contains peanuts.,False,2026-05-04T11:13:31.037910+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Buffalo Burger,A$18.80,"Angus beef patty with caramelized onions, shredded lettuce, blue cheese crumbles, and buffalo sauce on a fluffy brioche bun.",False,2026-05-04T11:13:42.871086+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Fries,A$7.50,,False,2026-05-04T11:13:42.871108+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Classic Burger,A$17.20,"Angus beef patty with lettuce, tomato, onion, pickles, mayo, and melted cheddar cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871113+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Coke (can),A$5.70,,False,2026-05-04T11:13:42.871115+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Onion Rings,A$9.00,,False,2026-05-04T11:13:42.871117+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Bahn Mi Burger,A$17.20,"Angus beef patty with shredded carrot slaw, cilantro, sliced jalapenos, cucumber, and sriracha mayo on a fluffy brioche bun.",False,2026-05-04T11:13:42.871119+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Cheese Fries,A$9.00,Our house fries loaded with cheese.,False,2026-05-04T11:13:42.871120+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Diet Coke (can),A$5.70,,False,2026-05-04T11:13:42.871121+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Morning Glory Burger,A$17.20,"Angus beef patty with crisp bacon, caramelized onions, melted cheddar cheese, mayo, and a fried egg on a fluffy brioche bun.",False,2026-05-04T11:13:42.871123+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Bacon Cheese Fries,A$9.70,Our house fries loaded with bacon and cheese.,False,2026-05-04T11:13:42.871128+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,Sprite (can),A$5.70,,False,2026-05-04T11:13:42.871130+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Mushroom Lover Burger,A$17.20,"Angus beef patty with roasted mushrooms, caramelized onions, melted swiss cheese, and mayo on a fluffy brioche bun.",False,2026-05-04T11:13:42.871131+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Italian Burger,A$17.20,"Angus beef patty with roasted red peppers, caramelzied onions, melted mozzarella cheese, and a pesto mayo on a fluffy brioche bun.",False,2026-05-04T11:13:42.871132+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Australian Burger,A$18.80,"Angus beef patty with crisp bacon, lettuce, tomato, onion, shaved red beets, mayo, and melted cheddar cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871133+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Moody Blues Burger,A$18.80,"Angus beef patty with crisp bacon, caramelized onions, mayo, and blue cheese crumbles on a fluffy brioche bun.",False,2026-05-04T11:13:42.871136+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Californian Burger,A$18.80,"Angus beef patty with crisp bacon, lettuce, tomato, onion, pickles, mayo, avocado, and melted cheddar cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871138+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The New Classic Burger,A$18.80,"Angus beef patty with lettuce, tomato jam, caramelized onions, mayo, and melted white cheddar cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871139+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Texas Cowboy Burger,A$18.80,"Angus beef patty with crisp bacon, fried onion rings, BBQ sauce, and melted cheddar cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871140+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Southwestern Burger,A$18.80,"Angus beef patty with crisp bacon, avocado, sliced jalapenos, mayo, and melted pepper jack cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871141+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Vegetarian Burger,A$18.80,"Veggie patty with lettuce, tomato, onion, pickles, mayo, and melted cheddar cheese on a fluffy brioche bun.",False,2026-05-04T11:13:42.871142+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Vegan Burger,A$18.80,"Veggie patty with lettuce, tomato, onion, and pickles on a fluffy brioche bun.",False,2026-05-04T11:13:42.871143+00:00
doordash,1514295,Burger Mansion,https://www.doordash.com/store/1514295,,0,,,2035% off,,The Southern Gentleman Burger,A$18.80,"Angus beef patty with melted pimento cheese, fried green tomato, southern slaw, and pickles on a fluffy brioche bun.",False,2026-05-04T11:13:42.871145+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,Gaytime Shake,A$14.00,"A creamy milkshake topped with golden crumb, inspired by the classic gaytime ice cream flavors.",False,2026-05-04T11:13:54.276351+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,The Pup,A$9.50,Hot dog with ketchup & mustard,False,2026-05-04T11:13:54.276376+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,Beer Battered Fries - Regular,A$9.50,Crispy beer-battered fries seasoned with a blend of savory spices.,False,2026-05-04T11:13:54.276378+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,Beer Battered Onion Rings - Large,A$12.50,House made in store,False,2026-05-04T11:13:54.276380+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,Dirty Dog,A$15.00,"Hot Dog, chilli beef, cheese sauce, bacon, B2B sauce & spring onion",False,2026-05-04T11:13:54.276381+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,Ferrero Rocher Shake,A$14.00,"A creamy blend of milk and ferrero rocher chocolate, topped with whipped cream and chocolate shavings.",False,2026-05-04T11:13:54.276384+00:00
doordash,1763466,Between 2 Buns,https://www.doordash.com/store/1763466,,0.99,,,,,"The Double Burger - 1 x Chicken, 1 x Beef",A$23.95,"1 x Chicken, 1 x Beef, 2 x cheese, 2 x streaky bacon, lettuce, mustard and B2B sauce",False,2026-05-04T11:13:54.276385+00:00
